employee_id,course_id,learning_id,course_request_id,approval_status,completion_status,is_passed,course_domain,request_date,approval_date,enrollment_date,start_date,completion_date,score,passing_score,score_gap,days_to_approve,days_to_enroll,days_to_start,days_to_complete,total_learning_days,is_completed,score_band,feedback_id,feedback_rating,feedback_recommended,has_text_feedback,feedback_text_length,feedback_rating_band,trainer_name,feedback_date,feedback_year,feedback_month,feedback_quarter,_gold_created_ts,_gold_updated_ts
E10026,C1203_MS,LRN1426,REQ5426,Requested,Pending Approval,null,Microsoft / Office,2024-08-18,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10027,C1403_CR,LRN1427,REQ5427,Requested,Pending Approval,null,Core / Compliance,2024-08-20,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10028,C1433_CR,LRN1428,REQ5428,Requested,Pending Approval,null,Core / Compliance,2024-08-22,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10029,C1303_CR,LRN1429,REQ5429,Requested,Pending Approval,null,Core / Compliance,2024-08-25,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10030,C1003_DB,LRN1430,REQ5430,Requested,Pending Approval,null,Data & BI,2024-08-28,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10031,C1023_DB,LRN1431,REQ5431,Requested,Pending Approval,null,Data & BI,2024-09-01,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10032,C1033_DB,LRN1432,REQ5432,Requested,Pending Approval,null,Data & BI,2024-09-05,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10033,C1153_MS,LRN1433,REQ5433,Requested,Pending Approval,null,Microsoft / Office,2024-09-08,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10034,C1163_MS,LRN1434,REQ5434,Requested,Pending Approval,null,Microsoft / Office,2024-09-10,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10035,C1253_MS,LRN1435,REQ5435,Requested,Pending Approval,null,Microsoft / Office,2024-09-12,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10036,C1203_MS,LRN1436,REQ5436,Requested,Pending Approval,null,Microsoft / Office,2024-09-15,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10037,C1403_CR,LRN1437,REQ5437,Requested,Pending Approval,null,Core / Compliance,2024-09-18,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10038,C1433_CR,LRN1438,REQ5438,Requested,Pending Approval,null,Core / Compliance,2024-09-20,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10039,C1303_CR,LRN1439,REQ5439,Requested,Pending Approval,null,Core / Compliance,2024-09-22,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10040,C1003_DB,LRN1440,REQ5440,Requested,Pending Approval,null,Data & BI,2024-09-25,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10041,C1013_DB,LRN1441,REQ5441,Requested,Pending Approval,null,Data & BI,2024-09-28,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10042,C1023_DB,LRN1442,REQ5442,Requested,Pending Approval,null,Data & BI,2024-10-01,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10043,C1153_MS,LRN1443,REQ5443,Requested,Pending Approval,null,Microsoft / Office,2024-10-05,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10044,C1173_MS,LRN1444,REQ5444,Requested,Pending Approval,null,Microsoft / Office,2024-10-08,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10045,C1253_MS,LRN1445,REQ5445,Requested,Pending Approval,null,Microsoft / Office,2024-10-10,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10046,C1203_MS,LRN1446,REQ5446,Requested,Pending Approval,null,Microsoft / Office,2024-10-12,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10047,C1403_CR,LRN1447,REQ5447,Requested,Pending Approval,null,Core / Compliance,2024-10-15,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10048,C1433_CR,LRN1448,REQ5448,Requested,Pending Approval,null,Core / Compliance,2024-10-18,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10049,C1303_CR,LRN1449,REQ5449,Requested,Pending Approval,null,Core / Compliance,2024-10-20,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10050,C1003_DB,LRN1450,REQ5450,Requested,Pending Approval,null,Data & BI,2024-10-22,null,null,null,null,null,null,null,null,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10051,C1023_DB,LRN1451,REQ5451,Rejected,Rejected,null,Data & BI,2024-10-25,2024-10-26,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10052,C1033_DB,LRN1452,REQ5452,Rejected,Rejected,null,Data & BI,2024-10-28,2024-10-29,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10053,C1153_MS,LRN1453,REQ5453,Rejected,Rejected,null,Microsoft / Office,2024-11-01,2024-11-02,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10054,C1163_MS,LRN1454,REQ5454,Rejected,Rejected,null,Microsoft / Office,2024-11-05,2024-11-06,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10055,C1253_MS,LRN1455,REQ5455,Rejected,Rejected,null,Microsoft / Office,2024-11-08,2024-11-09,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10056,C1203_MS,LRN1456,REQ5456,Rejected,Rejected,null,Microsoft / Office,2024-11-10,2024-11-11,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10057,C1403_CR,LRN1457,REQ5457,Rejected,Rejected,null,Core / Compliance,2024-11-12,2024-11-14,null,null,null,null,null,null,2,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10058,C1433_CR,LRN1458,REQ5458,Rejected,Rejected,null,Core / Compliance,2024-11-15,2024-11-16,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10059,C1303_CR,LRN1459,REQ5459,Rejected,Rejected,null,Core / Compliance,2024-11-18,2024-11-19,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10060,C1003_DB,LRN1460,REQ5460,Rejected,Rejected,null,Data & BI,2024-11-20,2024-11-22,null,null,null,null,null,null,2,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10061,C1013_DB,LRN1461,REQ5461,Rejected,Rejected,null,Data & BI,2024-11-22,2024-11-23,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10062,C1023_DB,LRN1462,REQ5462,Rejected,Rejected,null,Data & BI,2024-11-25,2024-11-26,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10063,C1153_MS,LRN1463,REQ5463,Rejected,Rejected,null,Microsoft / Office,2024-11-28,2024-11-29,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10064,C1173_MS,LRN1464,REQ5464,Rejected,Rejected,null,Microsoft / Office,2024-12-01,2024-12-02,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10065,C1253_MS,LRN1465,REQ5465,Rejected,Rejected,null,Microsoft / Office,2024-12-05,2024-12-06,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10066,C1203_MS,LRN1466,REQ5466,Rejected,Rejected,null,Microsoft / Office,2024-12-08,2024-12-09,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10067,C1403_CR,LRN1467,REQ5467,Rejected,Rejected,null,Core / Compliance,2024-12-10,2024-12-11,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10068,C1433_CR,LRN1468,REQ5468,Rejected,Rejected,null,Core / Compliance,2024-12-12,2024-12-14,null,null,null,null,null,null,2,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10069,C1303_CR,LRN1469,REQ5469,Rejected,Rejected,null,Core / Compliance,2024-12-15,2024-12-16,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10070,C1003_DB,LRN1470,REQ5470,Rejected,Rejected,null,Data & BI,2024-12-18,2024-12-19,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10071,C1023_DB,LRN1471,REQ5471,Rejected,Rejected,null,Data & BI,2024-12-20,2024-12-22,null,null,null,null,null,null,2,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10072,C1033_DB,LRN1472,REQ5472,Rejected,Rejected,null,Data & BI,2024-12-22,2024-12-23,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10073,C1153_MS,LRN1473,REQ5473,Rejected,Rejected,null,Microsoft / Office,2024-12-25,2024-12-26,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10074,C1163_MS,LRN1474,REQ5474,Rejected,Rejected,null,Microsoft / Office,2024-12-28,2024-12-29,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10075,C1253_MS,LRN1475,REQ5475,Rejected,Rejected,null,Microsoft / Office,2025-01-01,2025-01-02,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10076,C1203_MS,LRN1476,REQ5476,Rejected,Rejected,null,Microsoft / Office,2025-01-05,2025-01-06,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10077,C1403_CR,LRN1477,REQ5477,Rejected,Rejected,null,Core / Compliance,2025-01-08,2025-01-09,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10078,C1433_CR,LRN1478,REQ5478,Rejected,Rejected,null,Core / Compliance,2025-01-10,2025-01-11,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10079,C1303_CR,LRN1479,REQ5479,Rejected,Rejected,null,Core / Compliance,2025-01-12,2025-01-14,null,null,null,null,null,null,2,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10080,C1003_DB,LRN1480,REQ5480,Rejected,Rejected,null,Data & BI,2025-01-15,2025-01-16,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10081,C1013_DB,LRN1481,REQ5481,Rejected,Rejected,null,Data & BI,2025-01-18,2025-01-19,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10082,C1023_DB,LRN1482,REQ5482,Rejected,Rejected,null,Data & BI,2025-01-20,2025-01-22,null,null,null,null,null,null,2,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10083,C1153_MS,LRN1483,REQ5483,Rejected,Rejected,null,Microsoft / Office,2025-01-22,2025-01-23,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10084,C1173_MS,LRN1484,REQ5484,Rejected,Rejected,null,Microsoft / Office,2025-01-25,2025-01-26,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10085,C1253_MS,LRN1485,REQ5485,Rejected,Rejected,null,Microsoft / Office,2025-01-28,2025-01-29,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10086,C1203_MS,LRN1486,REQ5486,Rejected,Rejected,null,Microsoft / Office,2025-02-01,2025-02-02,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10087,C1403_CR,LRN1487,REQ5487,Rejected,Rejected,null,Core / Compliance,2025-02-05,2025-02-06,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10088,C1433_CR,LRN1488,REQ5488,Rejected,Rejected,null,Core / Compliance,2025-02-08,2025-02-09,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10089,C1303_CR,LRN1489,REQ5489,Rejected,Rejected,null,Core / Compliance,2025-02-10,2025-02-11,null,null,null,null,null,null,1,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10090,C1003_DB,LRN1490,REQ5490,Rejected,Rejected,null,Data & BI,2025-02-12,2025-02-14,null,null,null,null,null,null,2,null,null,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10091,C1001_DB,LRN1491,REQ5001,Approved,Completed,true,Data & BI,2024-01-10,2024-01-11,2024-01-12,2024-01-15,2024-01-20,85,70,15,1,1,3,5,10,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10092,C1002_DB,LRN1492,REQ5002,Approved,Completed,true,Data & BI,2024-01-12,2024-01-12,2024-01-14,2024-01-16,2024-01-25,92,70,22,0,2,2,9,13,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10093,C1011_DB,LRN1493,REQ5003,Approved,Completed,true,Data & BI,2024-01-15,2024-01-16,2024-01-18,2024-01-20,2024-02-05,78,75,3,1,2,2,16,21,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10094,C1151_MS,LRN1494,REQ5004,Approved,Completed,true,Microsoft / Office,2024-01-18,2024-01-20,2024-01-21,2024-01-25,2024-02-10,88,80,8,2,1,4,16,23,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10095,C1161_MS,LRN1495,REQ5005,Approved,Completed,true,Microsoft / Office,2024-01-20,2024-01-21,2024-01-23,2024-01-28,2024-02-15,95,80,15,1,2,5,18,26,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
